id,name,slug,source
1082506,Jablonski K.,jablonski-karol,sofascore
1082597,Closset T / Massart A,closset-t-massart-a,sofascore
1082601,Hong Yu T / Ng W S D,hong-yu-t-ng-w-s-d,sofascore
1082598,Friis M / Valenet E I,friis-m-valenet-e-i,sofascore
1082600,Giardi F / Ragni L,giardi-f-ragni-l,sofascore
1082596,Pantoja M / Tauler N,pantoja-m-tauler-n,sofascore
1082599,Mladenovic L / Vilardell A,mladenovic-l-vilardell-a,sofascore
1082593,Choi I / Jeong Y,choi-i-jeong-y,sofascore
1082594,Back D / Gwon Y,back-d-gwon-y,sofascore
1082577,Gerasimatou I / Hansson M,gerasimatou-i-hansson-m,sofascore
1082585,Gwon Y.,gwon-yonghae,sofascore
1082572,Ban E.,ban-eunjung,sofascore
1082590,Lim J.,lim-jing-shuen,sofascore
1082588,Gao F.,gao-fan-ti,sofascore
1082579,Andersen M B / Stoffregen M L,andersen-m-b-stoffregen-m-l,sofascore
1082583,Gwon Y / Choi S,gwon-y-choi-s,sofascore
1082586,Chua J S H / Tan Z Y,chua-j-s-h-tan-z-y,sofascore
1082595,Samuolis D / Clement E V,samuolis-d-clement-e-v,sofascore
1082578,Tan N / Loy M Y,tan-n-loy-m-y,sofascore
1082581,Jeong Y / Kim H,jeong-y-kim-h,sofascore
1082591,Hong Yu T / Lim J S,hong-yu-t-lim-j-s,sofascore
1082592,Vallino F / Carnovale M,vallino-f-carnovale-m,sofascore
1082587,Lin Y-C / Tsai Y-E,lin-y-c-tsai-y-e,sofascore
1082589,Li H M / Ban E,li-h-m-ban-e,sofascore
1082584,Matsuyama Y / Omoda K,matsuyama-y-omoda-k,sofascore
1082529,Joushi S.,joushi-shridhar,sofascore
1082531,Theegireddi P.,theegireddi-prabhath,sofascore
1082532,Kumar P.,kumar-pankaj,sofascore
1082534,Gupta A.,gupta-arjav,sofascore
1082533,Bryan N.,bryan-nigel,sofascore
1082543,Baskar K.,baskar-kavya-sree,sofascore
1082544,Saha N.,saha-nandini,sofascore
1082545,Sen A.,sen-alolika,sofascore
1082546,Calange H.,calange-harsha,sofascore
1082547,Tripathi A.,tripathi-avani,sofascore
1082548,Kumari N.,kumari-neha,sofascore
1082560,Bhowmick D.,bhowmick-divyanshi,sofascore
1082551,Patil M.,patil-manushree,sofascore
1082549,Bhatt K.,bhatt-kavya,sofascore
1082550,Chodankar A.,chodankar-aditi,sofascore
1082651,Das S.,das-syndrela,sofascore
1082552,Mathan H.,mathan-hansini,sofascore
1082553,Dsouza S.,dsouza-senhora,sofascore
1082535,Bae H / Coton F,bae-h-coton-f,sofascore
1082536,Pradhivadhi A / Suresh Raj P,pradhivadhi-a-suresh-raj-p,sofascore
1082537,Dalamal A / Pendse T,dalamal-a-pendse-t,sofascore
1082555,Ghosh A / Mishra S,ghosh-a-mishra-s,sofascore
1082556,Gupta A / Joushi S,gupta-a-joushi-s,sofascore
1082554,Bhattacharjee A / Jain P,bhattacharjee-a-jain-p,sofascore
1082558,Mani N / Goel R,mani-n-goel-r,sofascore
1082559,Bhowmick D / Varghese J,bhowmick-d-varghese-j,sofascore
1082557,Selvakumar S / Sivasankar Y,selvakumar-s-sivasankar-y,sofascore
1082563,Mishra S / Wani S R,mishra-s-wani-s-r,sofascore
1082564,Jain P / Saini S,jain-p-saini-s,sofascore
1082562,Bhattacharjee A / Mukherjee A,bhattacharjee-a-mukherjee-a,sofascore
1082561,Luu F / Jee M,luu-f-jee-m,sofascore
1082849,Chua J S H / Tan N,chua-j-s-h-tan-n,sofascore
1082848,Hamada K / Tokuda K,hamada-k-tokuda-k,sofascore
1083006,Liang J / Pistej L,liang-j-pistej-l,sofascore
1083008,Andersen M B / Shams N,andersen-m-b-shams-n,sofascore
1083009,Birriel O / Naranjo A,birriel-o-naranjo-a,sofascore
1083007,Hung J-K / Lin Y-C,hung-j-k-lin-y-c,sofascore
1083005,Ban I / Kolodziejczyk M,ban-i-kolodziejczyk-m,sofascore
1082999,Cho S / Choi H,cho-s-choi-h,sofascore
1083001,Hung J-K / Huang Y-C,hung-j-k-huang-y-c,sofascore
1083002,Birriel O / Kim S,birriel-o-kim-s,sofascore
1083004,Pang K / Ser L Q,pang-k-ser-l-q,sofascore
1083003,Kozul D / Tokic S,kozul-d-tokic-s,sofascore
1083000,Godec A / Opeka L,godec-a-opeka-l,sofascore
1082961,Dorr E / Poret T,dorr-e-poret-t,sofascore
1082962,Das S / Saini S,das-s-saini-s,sofascore
1082964,Joo C / Nagasaki M,joo-c-nagasaki-m,sofascore
1082963,Akula S / Ghosh S,akula-s-ghosh-s,sofascore
1082959,Bae H / Balazova B,bae-h-balazova-b,sofascore
1082960,Lum N / Zeng J,lum-n-zeng-j,sofascore
1082199,Cabanel S.,cabanel-samuel,sofascore
1083010,Burgos B / Soo W Y M,burgos-b-soo-w-y-m,sofascore
1083013,Choi S / Kim S,choi-s-kim-s,sofascore
1083011,Arapovic H / Singeorzan I,arapovic-h-singeorzan-i,sofascore
1083012,Cossio Aceves A / Guo Zheng N,cossio-aceves-a-guo-zheng-n,sofascore
1082965,Kim N / Lee E,kim-n-lee-e,sofascore
1082966,Balazova B / Jee M,balazova-b-jee-m,sofascore
1082998,Dobias L.,dobias-ladislav,sofascore
1083091,Bugajski M.,bugajski-maciej,sofascore
1083253,Merono M.,merono-marcos,sofascore
1083383,Yang H.,yang-hao-jen,sofascore
1083386,Liu R.,liu-ru-yun,sofascore
1083404,Senaga Shiray K A / Strassburger V,senaga-shiray-k-a-strassburger-v,sofascore
1083401,Burgos B / Scholz V,burgos-b-scholz-v,sofascore
1083405,Sasao A / Uesawa A,sasao-a-uesawa-a,sofascore
1083402,Kim S / Soo W Y M,kim-s-soo-w-y-m,sofascore
1083403,Akae K / Takeya M,akae-k-takeya-m,sofascore
1083400,Mamay A.,mamay-abdulla,sofascore
1083390,Floro D.,floro-damian,sofascore
1083388,Anand S.,anand-shriya,sofascore
1083387,Floro D / Goldir J,floro-d-goldir-j,sofascore
1083394,Andersen M B / Samuolis D,andersen-m-b-samuolis-d,sofascore
1083392,Lei B / Szantosi D,lei-b-szantosi-d,sofascore
1083393,Bourrassaud F / Doyen A,bourrassaud-f-doyen-a,sofascore
1083391,Li H M / Varga B Z,li-h-m-varga-b-z,sofascore
1083389,Deschamps H / Fruchart B,deschamps-h-fruchart-b,sofascore
1083396,Andersen M B / Scholz V,andersen-m-b-scholz-v,sofascore
1083397,Lee S / Kim S,lee-s-kim-s,sofascore
1083398,Floro D / Kukulkova T,floro-d-kukulkova-t,sofascore
1083395,Bhattacharjee A / Das S,bhattacharjee-a-das-s,sofascore
1083686,Zafostnik G.,zafostnik-gregor,sofascore
1083479,Hung J-K / Yang H-J,hung-j-k-yang-h-j,sofascore
1083684,Chua J S H / Quek I,chua-j-s-h-quek-i,sofascore
1083685,Afanador B / Gomez G,afanador-b-gomez-g,sofascore
1083682,Birriel O / Watanabe L,birriel-o-watanabe-l,sofascore
1083683,Afanador B / Strassburger V,afanador-b-strassburger-v,sofascore
1083680,Jang S / Lee D,jang-s-lee-d,sofascore
1083681,Li H M / Takahashi G,li-h-m-takahashi-g,sofascore
1083480,Mecik Z.,mecik-zbigniew,sofascore
1083979,Franc P.,franc-petr,sofascore
1083981,Kokosa P.,kokosa-pawel,sofascore
1083982,Przewlocki P.,przewlocki-piotr,sofascore
1083980,Kapras K.,kapras-karel,sofascore
1084093,Stk Novi,stk-novi,sofascore
1084090,Ttc Zeleznicar,ttc-zeleznicar,sofascore
1084091,Gstk Zagreb,gstk-zagreb,sofascore
1084092,MSK Cadca,msk-cadca,sofascore
1084096,Josip Kolumbo,josip-kolumbo,sofascore
1084098,Meerdaal Leuven,meerdaal-leuven,sofascore
1084099,Asvo Ttc Olympic Wien,asvo-ttc-olympic-wien,sofascore
1084097,Mittc,mittc,sofascore
1084365,Asd Tennistavolo Sassari,asd-tennistavolo-sassari,sofascore
1084095,Ctt Olot,ctt-olot,sofascore
1084094,Baltais La,baltais-la,sofascore
1084100,Uttc Stockerau,uttc-stockerau,sofascore
1084366,Taltech Sport Club,taltech-sport-club,sofascore
1084402,Aso R.,aso-reina,sofascore
1084384,Sanchez S.,sanchez-sebastian,sofascore
1084387,Petukh N.,petukh-nazar,sofascore
1084390,Moravek J.,moravek-jindrich,sofascore
1084392,Gilles S.,gilles-sohan,sofascore
1084389,Fornari C.,fornari-carlo,sofascore
1084385,Hoshko N.,hoshko-nikita,sofascore
1084386,Betelu R.,betelu-remi,sofascore
1084388,Dutta R.,dutta-riyan,sofascore
1084411,Kolasa S / Wielgos Z,kolasa-s-wielgos-z,sofascore
1084413,Muramatsu Y / Sato H,muramatsu-y-sato-h,sofascore
1084410,Pradhivadhi A / Mani N,pradhivadhi-a-mani-n,sofascore
1084409,Zelinka J / Wiltschkova D,zelinka-j-wiltschkova-d,sofascore
1084412,Castillo Arocha C A / Gomez Olivera C,castillo-arocha-c-a-gomez-olivera-c,sofascore
1084414,Su Y-L / Liu R-Y,su-y-l-liu-r-y,sofascore
1084418,Gawlas M / Brzyska A,gawlas-m-brzyska-a,sofascore
1084416,Medina Blanco R J / Gonzalez R,medina-blanco-r-j-gonzalez-r,sofascore
1084415,Klajber A / Illasova A,klajber-a-illasova-a,sofascore
1084417,Sakai Y / Omoda K,sakai-y-omoda-k,sofascore
1084420,Jablonski F.,jablonski-filip,sofascore
1084391,Yuan G.,yuan-gavin,sofascore
1084393,Uzialo E.,uzialo-ervinas,sofascore
1084394,Rehotun O.,rehotun-oleh,sofascore
1084404,Akae K / Aso R,akae-k-aso-r,sofascore
1084405,Grofova K / Klempererova A,grofova-k-klempererova-a,sofascore
1084403,Idesawa K / Omoda K,idesawa-k-omoda-k,sofascore
1084408,Blaskova Z / Hrabicova K,blaskova-z-hrabicova-k,sofascore
1084406,Li Ying I / Lim J S,li-ying-i-lim-j-s,sofascore
1084407,Bakhyt A / Gomez Olivera C,bakhyt-a-gomez-olivera-c,sofascore
1084400,Cok I / Toftaker M,cok-i-toftaker-m,sofascore
1084401,Huang Y / Tsai Y,huang-y-tsai-y,sofascore
1084419,Bartosz B.,bartosz-bilski,sofascore
1084520,Mirkadirova S / Safaei S,mirkadirova-s-safaei-s,sofascore
1084467,Dziuba P / Kolasa S,dziuba-p-kolasa-s,sofascore
1084468,Gawlas M / Michna D,gawlas-m-michna-d,sofascore
1084463,Guete D / Sanchez S,guete-d-sanchez-s,sofascore
1084464,Kenzhigulov D / Mamay A,kenzhigulov-d-mamay-a,sofascore
1084465,Kadlec V / Moravek R,kadlec-v-moravek-r,sofascore
1084466,Martinko T / Stalzer A,martinko-t-stalzer-a,sofascore
1084607,Arpas S / Klajber A,arpas-s-klajber-a,sofascore
1084609,Castillo Arocha C A / Medina Blanco R J,castillo-arocha-c-a-medina-blanco-r-j,sofascore
1084606,Abbasi A / Kim T,abbasi-a-kim-t,sofascore
1084608,Kaucky J / Sip M,kaucky-j-sip-m,sofascore
1084522,Polak O.,polak-ondrej,sofascore
1084604,Hanak J.,hanak-jiri,sofascore
1084605,Jadam D.,jadam-dawid,sofascore
1084503,Jiang J.,jiang-jhong-heng,sofascore
1084840,Bae W.,bae-won,sofascore
1084842,Yan Y.,yan-yutong,sofascore
1084841,Ito Y.,ito-yuan,sofascore
1084610,Schreiner F / Wan Y,schreiner-f-wan-y,sofascore
1085283,Matsushima S / Yoshimura K,matsushima-s-yoshimura-k,sofascore
1085294,Chen Y / Xue F,chen-y-xue-f,sofascore
1085296,Hamada K / Oikawa M,hamada-k-oikawa-m,sofascore
1085285,Yuan L / Zhou Q,yuan-l-zhou-q,sofascore
1085287,Park Gan / Park Gyu,park-gan-park-gyu,sofascore
1085293,Park Gan / Yoo S,park-gan-yoo-s,sofascore
1085297,Park Gyu / Park Ga,park-gyu-park-ga,sofascore
1085282,Yuan L / Chen Y,yuan-l-chen-y,sofascore
1085295,An J / Ryu H,an-j-ryu-h,sofascore
1085290,Chen Y / Yan Y,chen-y-yan-y,sofascore
1085281,Ser L Q / Zeng J,ser-l-q-zeng-j,sofascore
1085284,Liu W / Shi X,liu-w-shi-x,sofascore
1085289,Kim H / Yang H E,kim-h-yang-h-e,sofascore
1085291,Fan S / Yan Y,fan-s-yan-y,sofascore
1085576,Machelski M.,machelski-michal,sofascore
1085288,Quan K / Wen R,quan-k-wen-r,sofascore
1085286,Lee E / Park G,lee-e-park-g,sofascore
1085292,Ito Y / Yoo S,ito-y-yoo-s,sofascore
1085904,Mikuska A.,mikuska-alexander,sofascore
1086282,Jose R.,jose-reche,sofascore
1086403,Seak H.,seak-hui-li,sofascore
1086404,Giret M.,giret-maylis,sofascore
1086361,Nabarro J.,nabarro-joel,sofascore
1086411,Chan C.,chan-chi-in,sofascore
1086410,Chunli Li.,li-chunli,sofascore
1086924,Forsberg H.,forsberg-henric,sofascore
1087835,Essid A.,essid-amir,sofascore
1087839,Zhao W.,zhao-wangqi,sofascore
1087840,Yao R.,yao-ruixuan,sofascore
1087841,Zhu Q.,zhu-qihui,sofascore
1087843,Saidi E.,saidi-ela,sofascore
1087842,Brahimi M.,brahimi-mariam,sofascore
1087844,Brahimi N.,brahimi-nour,sofascore
1087846,Vega S.,vega-sofia,sofascore
1087837,Sun L.,sun-long,sofascore
1087836,Zhonggui He.,he-zhonggui,sofascore
1087838,Zhai J.,zhai-jiale,sofascore
1087834,Wang J.,wang-jixuan,sofascore
1087845,Hamrouni M.,hamrouni-mariem,sofascore
1087847,Liu Z.,liu-ziling,sofascore
1087961,Li H / Wu Y,li-h-wu-y,sofascore
1087964,Huang X / Sun L,huang-x-sun-l,sofascore
1087958,He Z / Sun Y,he-z-sun-y,sofascore
1087959,Oikawa M / Sakai Y,oikawa-m-sakai-y,sofascore
1087962,Wang J / Zhai J,wang-j-zhai-j,sofascore
1087960,Bouhjar S / Suissi B,bouhjar-s-suissi-b,sofascore
1087952,Rios V / Vega S,rios-v-vega-s,sofascore
1087954,Yan Y / Yao R,yan-y-yao-r,sofascore
1087953,Saidi E / Zoghlami M,saidi-e-zoghlami-m,sofascore
1087955,Brahimi M / Brahimi N,brahimi-m-brahimi-n,sofascore
1087956,Liu Z / Zhao W,liu-z-zhao-w,sofascore
1088426,Huynh J.,huynh-jade-quynh-tien,sofascore
1088425,Jetha S.,jetha-sienna,sofascore
1088421,Ismail L.,ismail-laisa,sofascore
1088429,Aoi S.,aoi-sakura,sofascore
1088424,Bled G.,bled-gaetane,sofascore
1087963,Yifei Wu.,wu-yifei,sofascore
1087957,Chambet-Weil R / Vega S,chambet-weil-r-vega-s,sofascore
1087950,Li H / Yao R,li-h-yao-r,sofascore
1087951,Zhai J / Yang H,zhai-j-yang-h,sofascore
1088474,Sun Y / Hu Y,sun-y-hu-y,sofascore
1087965,Huang X / Ding Y,huang-x-ding-y,sofascore
1088654,Bhattacharjee A / Kotecha T,bhattacharjee-a-kotecha-t,sofascore
1088653,Essid W / Goda H,essid-w-goda-h,sofascore
1088428,Sellado A.,sellado-abraham,sofascore
1088427,Pashley E.,pashley-ella,sofascore
291896,Wong J.,wong-jasmin,sofascore
1088663,Dani M / Mukherjee A,dani-m-mukherjee-a,sofascore
1088664,Movileanu D / Massart L,movileanu-d-massart-l,sofascore
477225,Ahmed M M / Nazim A R,ahmed-m-m-nazim-a-r,sofascore
1088667,Sellado A / Yu T,sellado-a-yu-t,sofascore
1088665,Meissner C / Neumann J,meissner-c-neumann-j,sofascore
1088666,Yokotani J / Okada K,yokotani-j-okada-k,sofascore
1088420,Ismail L / Nazim A,ismail-l-nazim-a,sofascore
1088422,Bled G / Huynh J Q-T,bled-g-huynh-j-q-t,sofascore
1088423,Jetha S / Pashley E,jetha-s-pashley-e,sofascore
1088660,Gomez G / Naranjo A,gomez-g-naranjo-a,sofascore
1088661,Bertelsmeier A / Duda B,bertelsmeier-a-duda-b,sofascore
1088662,Kim T / Mati T,kim-t-mati-t,sofascore
1088658,Bhattacharjee A / Suravajjula S,bhattacharjee-a-suravajjula-s,sofascore
1088659,Pistej L / Sareen A,pistej-l-sareen-a,sofascore
1088657,Altinkaya S / Harac E,altinkaya-s-harac-e,sofascore
1088655,Akula S / Mukherjee S,akula-s-mukherjee-s,sofascore
1088656,Yang H / Zhu Q,yang-h-zhu-q,sofascore
1088671,Baldwin M / Wong J,baldwin-m-wong-j,sofascore
1088670,Arguelles C / Chung R,arguelles-c-chung-r,sofascore
1088669,Sinha Roy K / Wani S R,sinha-roy-k-wani-s-r,sofascore
1088668,Guo Zheng N / Pujol E,guo-zheng-n-pujol-e,sofascore
1088673,Massart L / Wielgos Z,massart-l-wielgos-z,sofascore
1088674,Cossio Aceves A / Scholz V,cossio-aceves-a-scholz-v,sofascore
1088672,Meshref D / Zeng J,meshref-d-zeng-j,sofascore
1088677,Baggaley A / Hribar P,baggaley-a-hribar-p,sofascore
1088678,Berzosa D / Pantoja M,berzosa-d-pantoja-m,sofascore
1088679,Besnier C / Deschamps H,besnier-c-deschamps-h,sofascore
1088675,Franco C / Vilardell A,franco-c-vilardell-a,sofascore
1088681,Green C / Pitchford L,green-c-pitchford-l,sofascore
1088680,Kazeem M / Solanke A,kazeem-m-solanke-a,sofascore
1088676,Chua J S H / Luu F,chua-j-s-h-luu-f,sofascore
1088682,Knight T / Riley T,knight-t-riley-t,sofascore
1088904,Chilson W.,chilson-wynn,sofascore
1089157,Vintr J.,vintr-josef,sofascore
1089666,Sosis E.,sosis-eliel,sofascore
1089696,Robben B.,robben-bennet,sofascore
1089683,Pisarczyk T.,pisarczyk-tomasz,sofascore
1089684,Pytlas W.,pytlas-wojciech,sofascore
1089993,Petr Sebera,sebera-petr,sofascore
1090021,Golonka F.,golonka-filip,sofascore
1090508,Hetnar K.,hetnar-krzysztof,sofascore
1090684,Tuma M.,tuma-martin,sofascore
1090819,Kucharski M.,kucharski-mateusz,sofascore
1091121,William B.,william-bai,sofascore
1090818,Pokorny A.,pokorny-adam,sofascore
1091589,Walter K.,walter-karl,sofascore
1092919,Schneeberger A.,schneeberger-antonin,sofascore
1092625,Pawlik C.,pawlik-cezary,sofascore
1092156,Dufera D.,dufera-darara-mokonen,sofascore
1092159,Gear L.,gear-lisa,sofascore
1092432,Kuo G-H / Lin Y-C,kuo-g-h-lin-y-c,sofascore
1092493,Choi T / Shu D,choi-t-shu-d,sofascore
1092494,Bouloussa M / Jellouli M,bouloussa-m-jellouli-m,sofascore
1092435,Mino A / Piguave D,mino-a-piguave-d,sofascore
1092466,Kuo G-H / Huang Y-H,kuo-g-h-huang-y-h,sofascore
1093079,Lum N / Liao I,lum-n-liao-i,sofascore
1092450,Ly E / Chan N,ly-e-chan-n,sofascore
1092457,Omotayo O / Ayoola K,omotayo-o-ayoola-k,sofascore
1092460,Helmy M / Fathy H,helmy-m-fathy-h,sofascore
1092468,Albino I / Tavares R,albino-i-tavares-r,sofascore
1092491,Raharimanana H / Rakotondrazaka R,raharimanana-h-rakotondrazaka-r,sofascore
1092487,Patel D / Sonday R,patel-d-sonday-r,sofascore
1092488,Fathy H / Goda H,fathy-h-goda-h,sofascore
1092482,Dejene Y N / Ftwi F R,dejene-y-n-ftwi-f-r,sofascore
1092489,Kaufmann A / Shan X,kaufmann-a-shan-x,sofascore
1092920,Skrla J.,skrla-jiri,sofascore
1092162,Pak S.,pak-su-gyong,sofascore
1092161,Sonday R.,sonday-rochica,sofascore
1092160,Zavaleta L.,zavaleta-lucia,sofascore
1092163,Raharimanana H.,raharimanana-hanitra,sofascore
556073,Kim Kum-yong,kim-kum-yong,sofascore
1092444,Ghallab A / Helmy M,ghallab-a-helmy-m,sofascore
1092440,Ly E / Martin S,ly-e-martin-s,sofascore
1092441,Huang Y / Liang J,huang-y-liang-j,sofascore
1092430,Oyebode J M / Rossi C,oyebode-j-m-rossi-c,sofascore
1092445,Carrillo S / Moscoso H,carrillo-s-moscoso-h,sofascore
1092428,Abdulfatai A / Adegoke M O,abdulfatai-a-adegoke-m-o,sofascore
1093126,Berzosa D / Perez J,berzosa-d-perez-j,sofascore
1092439,Kuti M / Omotayo O,kuti-m-omotayo-o,sofascore
1093125,Kulczycki S / Redzimski M,kulczycki-s-redzimski-m,sofascore
1092436,Bae H / Sareen A,bae-h-sareen-a,sofascore
1092434,Banda C / Hamalambo C,banda-c-hamalambo-c,sofascore
1092443,Rakotoarimanana F / Raharimanana H,rakotoarimanana-f-raharimanana-h,sofascore
1092464,Choi T / Gear L,choi-t-gear-l,sofascore
1092455,Jellouli M / Kessaci A,jellouli-m-kessaci-a,sofascore
1092459,Korani A / Ali M,korani-a-ali-m,sofascore
1092449,Kuti M / Ojomu A,kuti-m-ojomu-a,sofascore
1092465,Naresh N / Moyland S,naresh-n-moyland-s,sofascore
1092454,Sanchi F / Codina A,sanchi-f-codina-a,sofascore
1092448,Bae H / Psihogios C,bae-h-psihogios-c,sofascore
1092463,Madrid M / Barcenas C,madrid-m-barcenas-c,sofascore
1092451,Bouloussa M / Nasri M,bouloussa-m-nasri-m,sofascore
1092474,Nakawala J / Nangonzi J,nakawala-j-nangonzi-j,sofascore
1092479,Gulti M / Kinfu F T,gulti-m-kinfu-f-t,sofascore
1092476,Moyland S / Reyes Lai J,moyland-s-reyes-lai-j,sofascore
1092471,Gear L / Lam J,gear-l-lam-j,sofascore
1092477,Kunda M / Nalavwe L,kunda-m-nalavwe-l,sofascore
1092486,Huang Y-H / Tsai Y-E,huang-y-h-tsai-y-e,sofascore
1092495,Sawettabut J / Vijitviriyagul K,sawettabut-j-vijitviriyagul-k,sofascore
1092496,Cha S Y / Pak S G,cha-s-y-pak-s-g,sofascore
1092164,Nangonzi J.,nangonzi-judith,sofascore
1092429,Dey J / Morisseau J,dey-j-morisseau-j,sofascore
323352,Chirita I / Ionescu E,chirita-i-ionescu-e,sofascore
1092433,Kwan M H / Yiu K T,kwan-m-h-yiu-k-t,sofascore
1092461,Preechayan T / Vijitviriyagul K,preechayan-t-vijitviriyagul-k,sofascore
1092452,Berzosa D / Matiunina V,berzosa-d-matiunina-v,sofascore
1092456,Ham Y S / Pyon S G,ham-y-s-pyon-s-g,sofascore
1092447,Ionescu O / Samara E,ionescu-o-samara-e,sofascore
1092453,OH Ju / Kim N,oh-ju-kim-n,sofascore
1092458,Shu D / Lam J,shu-d-lam-j,sofascore
1092442,Perez A / Crespo E,perez-a-crespo-e,sofascore
1092467,Bello F / Udoaka H,bello-f-udoaka-h,sofascore
1092490,Bouhenni Y / Nasri M,bouhenni-y-nasri-m,sofascore
1092472,Psihogios C / Wu J,psihogios-c-wu-j,sofascore
1092473,Ayoola K / Ojomu A,ayoola-k-ojomu-a,sofascore
1093250,Majdak R.,majdak-rafal,sofascore
1093860,Slosarczyk P.,slosarczyk-pawel,sofascore
1094501,Klag W.,klag-wiktor,sofascore
1094673,Srba J.,srba-jan,sofascore
1095572,Lebek M.,lebek-marian,sofascore
1095771,Oliver Vincenec,vincenec-oliver,sofascore
1096572,Cernik J.,cernik-jan,sofascore
923930,Kostadinov D.,kostadinov-david,sofascore
1096596,Yoshiyama K.,yoshiyama-kazuki,sofascore
1096597,Domaniku E.,domaniku-enes,sofascore
1096594,Kawakami R.,kawakami-ryuusei,sofascore
1096598,Buddhadasa R.,buddhadasa-rivindu,sofascore
1096592,Mahmuti K / Osmani L,mahmuti-k-osmani-l,sofascore
1096593,Kawakami R / Takeya M,kawakami-r-takeya-m,sofascore
1096595,Karabaxhak F / Imeri L,karabaxhak-f-imeri-l,sofascore
1096267,Baca J.,baca-jaroslav,sofascore
1096590,Tkocz M.,tkocz-marek,sofascore
1096599,Peng Y.,peng-yu-han,sofascore
1096601,Hashani S / Imeri L,hashani-s-imeri-l,sofascore
1096603,Das S / Patel H C,das-s-patel-h-c,sofascore
1096600,Mehmeti A / Osmani L,mehmeti-a-osmani-l,sofascore
1096602,Gerasimatou I / Yovkova M,gerasimatou-i-yovkova-m,sofascore
1096604,Peng Y-H / Rodriguez A,peng-y-h-rodriguez-a,sofascore
1096643,Hajdari B / Kurtulus M,hajdari-b-kurtulus-m,sofascore
1096645,Moravek R / Valenta J,moravek-r-valenta-j,sofascore
1096642,Liao C-T / MA J,liao-c-t-ma-j,sofascore
1096991,Buddhadasa R / Buddhadasa H S,buddhadasa-r-buddhadasa-h-s,sofascore
1096987,Hajdari B / Hashani S,hajdari-b-hashani-s,sofascore
1096988,Kurtulus M / Mehmeti A,kurtulus-m-mehmeti-a,sofascore
1096989,Hencl I / Wu J-E,hencl-i-wu-j-e,sofascore
385603,Konstantinopoulos G / Terpou E,konstantinopoulos-g-terpou-e,sofascore
1097077,Juzek S.,juzek-sebastian,sofascore
1096992,Buddhadasa H.,buddhadasa-hasali-sanaya,sofascore
1097220,Asada M.,asada-mana,sofascore
1097012,Ying Syuan Wu.,wu-ying-syuan,sofascore
1096990,Jia-En Wu.,wu-jia-en,sofascore
1097010,Cheng P / Huang Y-J,cheng-p-huang-y-j,sofascore
1097011,Wu J-E / Wu Y S,wu-j-e-wu-y-s,sofascore
1097222,Gunduz I / Harac E,gunduz-i-harac-e,sofascore
1097223,Chambet-Weil R / Rios V,chambet-weil-r-rios-v,sofascore
1097224,Yokotani J / Omoda K,yokotani-j-omoda-k,sofascore
1097221,Ursu V / Chiriacova A,ursu-v-chiriacova-a,sofascore
1097232,Sato H / Yokoi S,sato-h-yokoi-s,sofascore
1097233,Wong H T / Yoo Y,wong-h-t-yoo-y,sofascore
1097231,Akasheva Z / Tofant A,akasheva-z-tofant-a,sofascore
1097228,Gomez G / Olave A,gomez-g-olave-a,sofascore
1097230,Andersen M B / Vilardell A,andersen-m-b-vilardell-a,sofascore
1097226,Kawakami R / Yoshiyama K,kawakami-r-yoshiyama-k,sofascore
1097225,Abbasi A / Kwon H,abbasi-a-kwon-h,sofascore
1097227,Chambet-Weil R / Tauler N,chambet-weil-r-tauler-n,sofascore
1097229,Giovannetti T / Pinto D,giovannetti-t-pinto-d,sofascore
1097409,Swilam M.,swilam-mohamed,sofascore
1097903,Stojcev L.,stojcev-luka,sofascore
1097905,Jakimovski A.,jakimovski-aleksandar,sofascore
1097904,Tianyang Li.,li-tianyang,sofascore
1097906,Pandurevic V.,pandurevic-vladimir,sofascore
520557,Feng Y.,feng-yixuan,sofascore
1097908,Jovanovska F.,jovanovska-fani,sofascore
1097910,Stajkovska M.,stajkovska-monika,sofascore
1097907,Hasanu S.,hasanu-sofija,sofascore
1097869,Ostrovskyi A.,ostrovskyi-andrii,sofascore
1097893,Jurowicz G.,jurowicz-grzegorz,sofascore
1097902,Stojanovski A.,stojanovski-andrej,sofascore
1097909,Stojanovska S.,stojanovska-sara,sofascore
1098041,Prazdny P.,prazdny-pavel,sofascore
1097952,Fiala J.,fiala-jan,sofascore
1097914,Lin X / Men S,lin-x-men-s,sofascore
1097915,Yoshimura K / Nagasaki M,yoshimura-k-nagasaki-m,sofascore
1097916,MA J / Guo J,ma-j-guo-j,sofascore
1097917,Zeng B / Feng Y,zeng-b-feng-y,sofascore
1097918,Wen R / Yan Y,wen-r-yan-y,sofascore
1097912,Hasanu S / Uce-Nikolov A,hasanu-s-uce-nikolov-a,sofascore
1098862,Shi X / Zong G,shi-x-zong-g,sofascore
1098864,Nagasaki M / Ojio Y,nagasaki-m-ojio-y,sofascore
1098861,Birriel O / Rodriguez A,birriel-o-rodriguez-a,sofascore
1098865,Li H / Shi X,li-h-shi-x,sofascore
1097919,Li T / Sun Y,li-t-sun-y,sofascore
1097920,Levajac D / Dilas N,levajac-d-dilas-n,sofascore
1097921,Mladenovski F / Stojchev L,mladenovski-f-stojchev-l,sofascore
1098867,Kolodziejczyk M / Levenko A,kolodziejczyk-m-levenko-a,sofascore
1098866,Feng Y-H / Kuo G-H,feng-y-h-kuo-g-h,sofascore
